Id,TableInfoId,ColumnName,BusinessMeaning,BusinessContext,DataExamples,ValidationRules,IsKeyColumn,IsActive,CreatedDate,UpdatedDate,CreatedBy,UpdatedBy,NaturalLanguageAliases,ValueExamples,DataLineage,CalculationRules,SemanticTags,BusinessDataType,ConstraintsAndRules,DataQualityScore,UsageFrequency,PreferredAggregation,RelatedBusinessTerms,IsSensitiveData,IsCalculatedField,SemanticContext,ConceptualRelationships,DomainSpecificTerms,QueryIntentMapping,BusinessQuestionTypes,SemanticSynonyms,AnalyticalContext,BusinessMetrics,SemanticRelevanceScore,LLMPromptHints,VectorSearchTags,BusinessPurpose,BusinessFriendlyName,NaturalLanguageDescription,BusinessRules,RelationshipContext,DataGovernanceLevel,LastBusinessReview,ImportanceScore
193,3,JackpotContribution,Total contribution to progressive jackpot pools,Sum of player contributions to progressive jackpot pools from all gaming activity. Critical for jackpot pool management and progressive game performance analysis.,"2.50, 1.75, 5.00, 0.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:41:45.2333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"jackpot contribution, progressive contribution, jackpot pool contribution, progressive jackpot funding, jackpot funding","2.50, 1.75, 5.00, 0.00, 7.50, 1.00, 10.00",Calculated from percentage of bets contributed to progressive jackpot pools,SUM of jackpot contributions calculated from gaming activity,"gaming,jackpot_management,progressive_games,jackpot_pools,calculated_field",Money,"CHECK (JackpotContribution >= 0), PRECISION(19,4)",8.5000,0.7000,SUM,"Progressive Jackpots,Jackpot Management,Progressive Games,Jackpot Pools",0,1,,,,,,,,,NULL,,,,,,,,,NULL,0.50
194,3,UpdatedDate,Last modification timestamp for daily activity record,"Date and time when the daily activity record was last updated. Critical for ETL tracking, data freshness monitoring, and ensuring accurate daily reporting.",2025-06-20 10:30:00,"Valid datetime, automatically updated on changes",0,1,2025-06-20 04:41:45.2333333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"updated date, last updated, modification date, timestamp, last modified","2025-06-20 10:30:00, 2025-06-19 15:45:30, 2025-06-18 09:15:00",Automatically maintained by ETL processes and database triggers during daily aggregation,SET UpdatedDate = GETDATE() ON UPDATE,"audit,timestamp,data_freshness,etl_tracking,daily_aggregation",DateTime,CHECK (UpdatedDate <= GETDATE()),9.5000,0.6000,MAX,"Last Updated,Data Freshness,ETL Tracking,Daily Aggregation",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
195,3,RefundsReal,Total real money refunds across all gaming verticals,"Sum of all real money refunds issued to player across casino, sports, live, and other gaming products. Critical for customer service analysis and operational quality metrics.","25.00, 0.00, 50.00, 15.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:00.8700000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money refunds, real refunds, cash refunds, real money returns, refund amounts","25.00, 0.00, 50.00, 15.00, 75.00, 10.00, 100.00",Aggregated from all real money refund transactions across all gaming verticals,SUM of all real money refund transactions for player on specific date,"financial,refunds,customer_service,operational_quality,real_money_gaming",Money,"CHECK (RefundsReal >= 0), PRECISION(19,4)",8.5000,0.7000,SUM,"Real Money Refunds,Customer Service,Operational Quality,Real Money Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
196,3,RefundsBonus,Total bonus money refunds across all gaming verticals,"Sum of all bonus money refunds issued to player across casino, sports, live, and other gaming products. Used for bonus policy analysis and promotional customer service.","10.00, 0.00, 25.00, 5.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:00.8700000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus refunds, bonus money refunds, promotional refunds, bonus returns, bonus refund amounts","10.00, 0.00, 25.00, 5.00, 35.00, 2.50, 50.00",Aggregated from all bonus money refund transactions across all gaming verticals,SUM of all bonus money refund transactions for player on specific date,"promotional,refunds,bonus_policy,customer_service,bonus_gaming",Money,"CHECK (RefundsBonus >= 0), PRECISION(19,4)",8.0000,0.6500,SUM,"Bonus Refunds,Bonus Policy,Customer Service,Bonus Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
197,3,RefundsCasino,Total casino refunds (real money + bonus),"Sum of all casino gaming refunds including slots, table games, and other casino products. Used for casino customer service analysis and game quality assessment.","20.00, 0.00, 40.00, 10.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:00.8700000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"casino refunds, casino game refunds, slots refunds, table game refunds, casino returns","20.00, 0.00, 40.00, 10.00, 60.00, 5.00, 80.00","Aggregated from all casino gaming refund transactions including slots, table games, and casino products",SUM of all casino refund transactions for player on specific date,"gaming,casino_gaming,refunds,customer_service,game_quality",Money,"CHECK (RefundsCasino >= 0), PRECISION(19,4)",8.0000,0.6500,SUM,"Casino Refunds,Casino Customer Service,Game Quality,Casino Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
198,3,RefundsSport,Total sports betting refunds (real money + bonus),Sum of all sports betting refunds including pre-match and live betting. Used for sportsbook customer service analysis and betting quality assessment.,"15.00, 0.00, 30.00, 7.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:23.0300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"sports refunds, sports betting refunds, sportsbook refunds, betting refunds, sports returns","15.00, 0.00, 30.00, 7.50, 45.00, 3.75, 60.00",Aggregated from all sports betting refund transactions including pre-match and live betting,SUM of all sports betting refund transactions for player on specific date,"gaming,sports_betting,refunds,sportsbook_service,betting_quality",Money,"CHECK (RefundsSport >= 0), PRECISION(19,4)",7.5000,0.6000,SUM,"Sports Betting Refunds,Sportsbook Service,Betting Quality,Sports Betting",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
199,3,BetsCasinoBonus,Total bonus money casino bets,Sum of bonus money casino gaming bets excluding real money. Used for bonus utilization analysis in casino vertical and promotional effectiveness in casino games.,"50.00, 0.00, 100.00, 25.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:23.0300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus casino bets, casino bonus bets, promotional casino bets, bonus money casino gaming, casino bonus wagering","50.00, 0.00, 100.00, 25.00, 150.00, 12.50, 200.00",Aggregated from bonus money casino gaming bet transactions excluding real money bets,SUM of all bonus money casino bet transactions for player on specific date,"promotional,casino_gaming,bonus_utilization,casino_bonuses,marketing_effectiveness",Money,"CHECK (BetsCasinoBonus >= 0), PRECISION(19,4)",8.5000,0.7500,SUM,"Casino Bonus Gaming,Bonus Utilization,Casino Bonuses,Marketing Effectiveness",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
200,3,WinsCasinoReal,Total real money casino winnings,Sum of real money casino gaming winnings excluding bonus money. Critical for real money casino payout analysis and player value assessment in casino vertical.,"135.00, 90.00, 225.00, 45.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:23.0300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money casino wins, real casino wins, cash casino wins, real money casino winnings, real casino payouts","135.00, 90.00, 225.00, 45.00, 360.00, 22.50, 450.00",Aggregated from real money casino gaming win transactions excluding bonus money wins,SUM of all real money casino win transactions for player on specific date,"gaming,casino_gaming,real_money_gaming,casino_payouts,player_value",Money,"CHECK (WinsCasinoReal >= 0), PRECISION(19,4)",9.0000,0.8500,SUM,"Real Money Casino,Casino Payouts,Player Value,Real Money Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
201,3,WinsSportReal,Total real money sports betting winnings,Sum of real money sports betting winnings excluding bonus money. Critical for real money sportsbook payout analysis and sports betting player value assessment.,"67.50, 45.00, 135.00, 22.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:46.2033333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money sports wins, real sports wins, cash sports wins, real money sports winnings, real sports payouts","67.50, 45.00, 135.00, 22.50, 180.00, 11.25, 225.00",Aggregated from real money sports betting win transactions excluding bonus money wins,SUM of all real money sports betting win transactions for player on specific date,"gaming,sports_betting,real_money_gaming,sportsbook_payouts,betting_value",Money,"CHECK (WinsSportReal >= 0), PRECISION(19,4)",8.5000,0.7000,SUM,"Real Money Sports Betting,Sportsbook Payouts,Betting Value,Real Money Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
202,3,BetsSportBonus,Total bonus money sports betting wagers,Sum of bonus money sports betting wagers excluding real money. Used for bonus utilization analysis in sports vertical and promotional effectiveness in sports betting.,"25.00, 0.00, 50.00, 12.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:46.2033333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus sports bets, sports bonus bets, promotional sports bets, bonus money sports betting, sports bonus wagering","25.00, 0.00, 50.00, 12.50, 75.00, 6.25, 100.00",Aggregated from bonus money sports betting transactions excluding real money bets,SUM of all bonus money sports betting transactions for player on specific date,"promotional,sports_betting,bonus_utilization,sports_bonuses,marketing_effectiveness",Money,"CHECK (BetsSportBonus >= 0), PRECISION(19,4)",7.5000,0.6500,SUM,"Sports Bonus Gaming,Bonus Utilization,Sports Bonuses,Marketing Effectiveness",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
203,3,RefundsSportBonus,Total bonus money sports betting refunds,Sum of bonus money sports betting refunds. Used for bonus policy analysis in sports vertical and promotional customer service in sports betting.,"5.00, 0.00, 12.50, 2.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:51:46.2033333,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bonus sports refunds, sports bonus refunds, promotional sports refunds, bonus sports returns, sports bonus refund amounts","5.00, 0.00, 12.50, 2.50, 17.50, 1.25, 25.00",Aggregated from bonus money sports betting refund transactions,SUM of all bonus money sports betting refund transactions for player on specific date,"promotional,sports_betting,refunds,bonus_policy,sports_customer_service",Money,"CHECK (RefundsSportBonus >= 0), PRECISION(19,4)",7.0000,0.5500,SUM,"Sports Bonus Refunds,Bonus Policy,Sports Customer Service,Sports Betting",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
204,3,BetsBingo,Total bingo bets (real money + bonus),Sum of all bingo gaming bets including various bingo game types. Used for bingo vertical performance analysis and community gaming engagement tracking.,"30.00, 0.00, 60.00, 15.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:52:08.2100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bingo bets, bingo gaming, bingo wagering, bingo game bets, community gaming bets","30.00, 0.00, 60.00, 15.00, 90.00, 7.50, 120.00",Aggregated from all bingo gaming bet transactions including various bingo game types,SUM of all bingo bet transactions for player on specific date,"gaming,bingo_gaming,community_gaming,bingo_vertical,social_gaming",Money,"CHECK (BetsBingo >= 0), PRECISION(19,4)",7.0000,0.5000,SUM,"Bingo Gaming,Community Gaming,Bingo Vertical,Social Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
205,3,WinsBingo,Total bingo winnings (real money + bonus),Sum of all bingo gaming winnings including various bingo game types. Used for bingo payout analysis and community gaming performance evaluation.,"25.00, 0.00, 50.00, 12.50","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:52:08.2100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"bingo wins, bingo winnings, bingo payouts, bingo game wins, community gaming wins","25.00, 0.00, 50.00, 12.50, 75.00, 6.25, 100.00",Aggregated from all bingo gaming win transactions including various bingo game types,SUM of all bingo win transactions for player on specific date,"gaming,bingo_gaming,bingo_payouts,community_gaming,social_gaming",Money,"CHECK (WinsBingo >= 0), PRECISION(19,4)",7.0000,0.5000,SUM,"Bingo Gaming,Bingo Payouts,Community Gaming,Social Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
206,3,BetsBingoReal,Total real money bingo bets,Sum of real money bingo gaming bets excluding bonus money. Critical for real money bingo revenue analysis and community gaming player value assessment.,"20.00, 0.00, 40.00, 10.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:52:08.2100000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"real money bingo bets, real bingo bets, cash bingo bets, real money bingo gaming, real bingo wagering","20.00, 0.00, 40.00, 10.00, 60.00, 5.00, 80.00",Aggregated from real money bingo gaming bet transactions excluding bonus money bets,SUM of all real money bingo bet transactions for player on specific date,"gaming,bingo_gaming,real_money_gaming,bingo_revenue,community_gaming_value",Money,"CHECK (BetsBingoReal >= 0), PRECISION(19,4)",7.5000,0.5000,SUM,"Real Money Bingo,Bingo Revenue,Community Gaming Value,Real Money Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
207,3,SideGamesWins,Total side games winnings across all side game categories,"Sum of all side games winnings including slots, table games, casual games, and featured games. Used for side games payout analysis and alternative gaming performance evaluation.","70.00, 40.00, 105.00, 0.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:52:34.2300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"side games wins, side gaming wins, alternative games wins, secondary game wins, side game winnings","70.00, 40.00, 105.00, 0.00, 175.00, 20.00, 250.00",Aggregated from all side games winning transactions across various side game categories,SUM of all side games win transactions for player on specific date,"gaming,side_games,alternative_gaming,secondary_gaming,side_game_payouts",Money,"CHECK (SideGamesWins >= 0), PRECISION(19,4)",7.5000,0.6000,SUM,"Side Games,Alternative Gaming,Secondary Gaming,Side Game Payouts",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
208,3,SideGamesSlotsBets,Total side games slots bets,Sum of side games slots wagering activity. Specific metric for slots performance within the side games portfolio and alternative slots gaming analysis.,"40.00, 25.00, 60.00, 0.00","Non-negative monetary amount, precision to 2 decimal places",0,1,2025-06-20 04:52:34.2300000,2025-06-22 02:34:21.7000000,System,System_NullValueFix,"side games slots bets, side slots bets, alternative slots bets, secondary slots bets, side slots wagering","40.00, 25.00, 60.00, 0.00, 100.00, 12.50, 150.00",Aggregated from side games slots betting transactions within side games portfolio,SUM of all side games slots bet transactions for player on specific date,"gaming,side_games,slots,alternative_gaming,side_slots_performance",Money,"CHECK (SideGamesSlotsBets >= 0), PRECISION(19,4)",7.0000,0.5500,SUM,"Side Games Slots,Alternative Gaming,Side Slots Performance,Secondary Gaming",0,0,,,,,,,,,NULL,,,,,,,,,NULL,0.50
